observable_id,pauli_string,group_id,circuit_index,bits,invert
P0536,Y4 Z5 Z6 X7 X8 Z9 Z10 Y11,WT_TMP_G0096,0,4;5;6;7;8;9;10;11,false
P0749,X0 Y1 Y4 Z5 Z6 X7,WT_TMP_G0096,0,0;1;4;5;6;7,false
P1573,Y1 Z2 Z3 Y4 X7 X8,WT_TMP_G0096,0,1;2;3;4;7;8,false
P0603,X0 Z1 X2 X4 Z5 Z6 Z7 X8,WT_TMP_G0097,0,0;1;2;4;5;6;7;8,false
P0742,X0 Z1 X2 X9 Z10 X11,WT_TMP_G0097,0,0;1;2;9;10;11,false
P0743,X4 Z5 Z6 Z7 X8 X9 Z10 X11,WT_TMP_G0097,0,4;5;6;7;8;9;10;11,false
P0745,X3 X4 X8 X9,WT_TMP_G0097,0,3;4;8;9,false
P0921,Z1 X4 Z5 Z6 Z7 X8,WT_TMP_G0097,0,1;4;5;6;7;8,false
P0481,X2 Z3 Z4 Z5 X6 X7 Z8 Z9 Z10 X11,WT_TMP_G0098,0,2;3;4;5;6;7;8;9;10;11,false
P0740,Z0 X2 Z3 Z4 Z5 X6,WT_TMP_G0098,0,0;2;3;4;5;6,false
P0741,X1 X2 X6 X7,WT_TMP_G0098,0,1;2;6;7,false
P0888,Z0 X7 Z8 Z9 Z10 X11,WT_TMP_G0098,0,0;7;8;9;10;11,false
P0927,Z4 X7 Z8 Z9 Z10 X11,WT_TMP_G0098,0,4;7;8;9;10;11,false
P0425,X0 X1 Y2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0099,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0453,X6 Z7 Z8 Z9 X10 Z11,WT_TMP_G0100,0,6;7;8;9;10;11,false
P0727,X6 Z7 Z9 X10,WT_TMP_G0100,0,6;7;9;10,false
P0729,Y3 Z4 Y5 X6 Z7 Z8 Z9 X10,WT_TMP_G0100,0,3;4;5;6;7;8;9;10,false
P0734,Y0 Z1 Y2 Y3 Z4 Y5,WT_TMP_G0100,0,0;1;2;3;4;5,false
P0735,Z1 X6 Z7 Z8 Z9 X10,WT_TMP_G0100,0,1;6;7;8;9;10,false
P0737,Z4 X6 Z7 Z8 Z9 X10,WT_TMP_G0100,0,4;6;7;8;9;10,false
P0738,X6 Z7 Z8 Z9 X10,WT_TMP_G0100,0,6;7;8;9;10,false
P1119,Y0 Z1 Y2 X6 Z7 Z8 Z9 X10,WT_TMP_G0100,0,0;1;2;6;7;8;9;10,false
P1453,Y3 Z4 Y5 Z11,WT_TMP_G0100,0,3;4;5;11,false
P0859,X0 Z1 Z2 Z3 Z4 Z5 Y6 Y8 Z9 X10,WT_TMP_G0101,0,0;1;2;3;4;5;6;8;9;10,false
P1269,Z1 Y6 Z7 Y8,WT_TMP_G0101,0,1;6;7;8,false
P0725,X0 Z1 Z2 Z3 Z4 Z5 Z6 X7 X9 X10,WT_TMP_G0102,0,0;1;2;3;4;5;6;7;8;9,false
P0708,Y0 Z1 Z2 Z4 Z5 Y6,WT_TMP_G0103,0,0;1;2;4;5;6,false
P0711,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z9,WT_TMP_G0103,0,0;1;2;3;4;5;6;9,false
P0714,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z11,WT_TMP_G0103,0,0;1;2;3;4;5;6;11,false
P0716,Y0 Z1 Z2 Z3 Z4 Z5 Y6,WT_TMP_G0103,0,0;1;2;3;4;5;6,false
P0721,Y0 Z2 Z3 Z4 Z5 Y6,WT_TMP_G0103,0,0;2;3;4;5;6,false
P0922,Y0 Z1 Z2 Z3 Z4 Y6,WT_TMP_G0103,0,0;1;2;3;4;6,false
P1380,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z7,WT_TMP_G0103,0,0;1;2;3;4;5;6;7,false
P1650,Y0 Z1 Z2 Z3 Z4 Z5 Y6 X8 Z9 X10,WT_TMP_G0103,0,0;1;2;3;4;5;6;8;9;10,false
P0376,X1 X2 Y5 Z6 Z7 Y8,WT_TMP_G0104,0,1;2;5;6;7;8,false
P0705,Y0 X1 X2 Z3 Z4 Y5,WT_TMP_G0104,0,0;1;2;3;4;5,false
P1443,X2 Z3 Z4 Y5 Y10 X11,WT_TMP_G0104,0,2;3;4;5;10;11,false
P1723,X2 Z3 Z4 Y5 Y8 X9,WT_TMP_G0104,0,2;3;4;5;8;9,false
P0249,Y4 Y5 X6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0105,0,4;5;6;7;8;9;10;11,false
P0703,X3 Y4 Y5 X6,WT_TMP_G0105,0,3;4;5;6,false
P1535,X0 Z1 Z2 X3 Y4 Y5,WT_TMP_G0105,0,0;1;2;3;4;5,false
P0702,Z2 Y5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0106,0,2;5;6;7;8;9;10;11,false
P0970,Z0 Y3 Z4 Y5,WT_TMP_G0106,0,0;3;4;5,false
P1296,Z4 Y5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0106,0,4;5;6;7;8;9;10;11,false
P1794,Y1 Z2 Y3 Y5 Z6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0106,0,1;2;3;5;6;7;8;9;10;11,false
P0462,X0 X1 Y6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0107,0,0;1;6;7;8;9;10;11,false
P0700,Y2 Z3 Z4 Z5 Y6 Z10,WT_TMP_G0107,0,2;3;4;5;6;10,false
P0193,Z0 Y5 Z6 Z7 Z8 Y9,WT_TMP_G0108,0,0;5;6;7;8;9,false
P0268,Z4 Y5 Z6 Z7 Z8 Y9,WT_TMP_G0108,0,4;5;6;7;8;9,false
P0697,Z2 Y5 Z6 Z7 Z8 Y9,WT_TMP_G0108,0,2;5;6;7;8;9,false
P0698,X1 Z2 Z3 Z4 Y5 Y9 Z10 X11,WT_TMP_G0108,0,1;2;3;4;5;9;10;11,false
P0419,Y2 Y3 X6 X7,WT_TMP_G0109,0,2;3;6;7,false
P0482,Y3 Z4 Z5 X6 X9 Y10,WT_TMP_G0109,0,3;4;5;6;9;10,false
P0691,X8 X9 Y10 Y11,WT_TMP_G0109,0,8;9;10;11,false
P0692,X6 X7 Y10 Y11,WT_TMP_G0109,0,6;7;10;11,false
P0693,Y2 Y3 X8 X9,WT_TMP_G0109,0,2;3;8;9,false
P1635,Y0 Y1 X6 X7,WT_TMP_G0109,0,0;1;6;7,false
P1704,Y1 Y2 X7 X8,WT_TMP_G0109,0,1;2;7;8,false
P0690,X0 X1 Y4 Y5,WT_TMP_G0110,0,0;1;4;5,false
P1236,X1 Z2 Y3 Y5 Z6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0110,0,1;2;3;5;6;7;8;9;10;11,false
P0360,X3 Z4 X5 X8 Z9 X10,WT_TMP_G0111,0,3;4;5;8;9;10,false
P0686,X1 Z2 X3 X5 Z6 X7,WT_TMP_G0111,0,1;2;3;5;6;7,false
P0687,X5 Z6 X7 X8 Z9 X10,WT_TMP_G0111,0,5;6;7;8;9;10,false
P0688,X1 Z2 X3 X8 Z9 X10,WT_TMP_G0111,0,1;2;3;8;9;10,false
P1277,X3 Z4 Z6 X7,WT_TMP_G0111,0,3;4;6;7,false
P1422,X3 Z4 X5 Z11,WT_TMP_G0111,0,3;4;5;11,false
P1606,Z0 X5 Z6 X7,WT_TMP_G0111,0,0;5;6;7,false
P0683,Y3 Y4 Y6 Y7,WT_TMP_G0112,0,3;4;6;7,false
P0685,X2 Y3 Y7 Z8 Z9 X10,WT_TMP_G0112,0,2;3;7;8;9;10,false
P0949,X0 Z1 X2 Y4 Z5 Y6,WT_TMP_G0112,0,0;1;2;4;5;6,false
P0680,X0 X1 X3 X4,WT_TMP_G0113,0,0;1;3;4,false
P0681,X2 X3 X9 X10,WT_TMP_G0113,0,2;3;9;10,false
P0682,X1 X2 X4 Z5 Z6 Z7 Z8 X9,WT_TMP_G0113,0,1;2;4;5;6;7;8;9,false
P0675,Y2 Y3 Y5 Y6,WT_TMP_G0114,0,2;3;5;6,false
P0678,X1 Y2 Y3 X4,WT_TMP_G0114,0,1;2;3;4,false
P0679,X4 Y5 Y6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0114,0,4;5;6;7;8;9;10;11,false
P1006,X0 X1 Y2 Y3,WT_TMP_G0114,0,0;1;2;3,false
P1594,X1 Y2 Y6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0114,0,1;2;6;7;8;9;10;11,false
P0278,X1 Z2 Z3 Z4 Z5 Y6 Y8 X9,WT_TMP_G0115,0,0;1;2;3;4;5;7;8,false
P0594,Y6 X7 X9 Y10,WT_TMP_G0115,0,5;6;8;9,false
P0671,X7 Y8 Y10 X11,WT_TMP_G0115,0,6;7;9;10,false
P0672,X1 Z2 Z3 Z4 Z5 Y6 Y10 X11,WT_TMP_G0115,0,0;1;2;3;4;5;9;10,false
P0171,X0 Z1 Z2 Z3 X4 Z6,WT_TMP_G0116,0,0;1;2;3;4;6,false
P0661,X0 Z1 Z2 Z3 X4 Y9 Z10 Y11,WT_TMP_G0116,0,0;1;2;3;4;9;10;11,false
P0665,X0 Z1 Z2 Z3 X4 Z5,WT_TMP_G0116,0,0;1;2;3;4;5,false
P0667,X0 Z1 Z2 Z3 X4 Z10,WT_TMP_G0116,0,0;1;2;3;4;10,false
P0669,X4 Z5 Z6 X7 Y8 Y9,WT_TMP_G0116,0,4;5;6;7;8;9,false
P0655,X0 Y1 Y5 X6,WT_TMP_G0117,0,0;1;5;6,false
P0656,Y1 Y2 X9 X10,WT_TMP_G0117,0,1;2;9;10,false
P0659,Y2 Z3 Z4 Y5 X10 X11,WT_TMP_G0117,0,2;3;4;5;10;11,false
P1547,Y7 Y8 X9 X10,WT_TMP_G0117,0,7;8;9;10,false
P1632,X6 Y7 Y8 X9,WT_TMP_G0117,0,6;7;8;9,false
P1751,Y2 Z3 Z4 Y5 Y7 Y8,WT_TMP_G0117,0,2;3;4;5;7;8,false
P0477,X0 Z1 Z2 Z3 X4 Z7,WT_TMP_G0118,0,0;1;2;3;4;7,false
P0871,Z3 X5 Z6 Z7 Z8 X9,WT_TMP_G0118,0,3;5;6;7;8;9,false
P1100,X0 Z1 Z2 Z3 X4 X9 Z10 X11,WT_TMP_G0118,0,0;1;2;3;4;9;10;11,false
P1491,X0 Z1 Z2 Z3 X4 X5 Z6 Z7 Z8 X9,WT_TMP_G0118,0,0;1;2;3;4;5;6;7;8;9,false
P1629,X0 Z1 Z2 Z3 X4 Z8,WT_TMP_G0118,0,0;1;2;3;4;8,false
P0652,X5 Z6 Z7 Y8 Y10 X11,WT_TMP_G0119,0,5;6;7;8;10;11,false
P0653,X3 Z4 X5 Y8 Z9 Y10,WT_TMP_G0119,0,3;4;5;8;9;10,false
P0756,Y0 Z1 Z2 X3 X5 Z6 Z7 Y8,WT_TMP_G0119,0,0;1;2;3;5;6;7;8,false
P0620,Y2 Z3 Z4 X5 X10 Y11,WT_TMP_G0120,0,2;3;4;5;10;11,false
P0648,X0 Y1 Y2 Z3 Z4 X5,WT_TMP_G0120,0,0;1;2;3;4;5,false
P0649,X0 Y1 Y7 X8,WT_TMP_G0120,0,0;1;7;8,false
P0651,Y2 Z3 Z4 X5 X6 Y7,WT_TMP_G0120,0,2;3;4;5;6;7,false
P0916,Y2 Z3 Z4 X5 X8 Y9,WT_TMP_G0120,0,2;3;4;5;8;9,false
P0641,X2 Y3 Y10 X11,WT_TMP_G0121,0,2;3;10;11,false
P0643,X0 Y1 Y3 X4,WT_TMP_G0121,0,0;1;3;4,false
P0647,Y1 X2 X5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0121,0,1;2;5;6;7;8;9;10,false
P0788,Y3 X4 X5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0121,0,3;4;5;6;7;8;9;10,false
P0634,Y4 X5 X10 Y11,WT_TMP_G0122,0,4;5;10;11,false
P0637,Y0 Z1 Z2 Y3 X8 X9,WT_TMP_G0122,0,0;1;2;3;8;9,false
P0638,Y3 Y4 X5 Z6 Z7 X8,WT_TMP_G0122,0,3;4;5;6;7;8,false
P0848,Y3 Y4 X9 X10,WT_TMP_G0122,0,3;4;9;10,false
P0629,Y0 Y1 Y3 Y4,WT_TMP_G0123,0,0;1;3;4,false
P0630,Y4 X5 X7 Y8,WT_TMP_G0123,0,4;5;7;8,false
P0633,Y1 Z2 Y3 X5 Z6 X7,WT_TMP_G0123,0,1;2;3;5;6;7,false
P1570,X5 Z6 X7 X9 Z10 X11,WT_TMP_G0123,0,5;6;7;9;10;11,false
P0131,X3 Z4 Z5 Z6 X7 Z10,WT_TMP_G0124,0,3;4;5;6;7;10,false
P0211,X3 Z4 Z5 Z6 X7 X9 Z10 X11,WT_TMP_G0124,0,3;4;5;6;7;9;10;11,false
P0287,X0 Z1 X2 X3 Z4 Z5 Z6 X7,WT_TMP_G0124,0,0;1;2;3;4;5;6;7,false
P0625,X3 Z4 Z5 Z6 X7,WT_TMP_G0124,0,3;4;5;6;7,false
P0626,X3 Z4 Z5 X7,WT_TMP_G0124,0,3;4;5;7,false
P0642,X3 Z5 Z6 X7,WT_TMP_G0124,0,3;5;6;7,false
P1199,X3 Z4 Z5 Z6 X7 Z8,WT_TMP_G0124,0,3;4;5;6;7;8,false
P1740,Z1 X3 Z4 Z5 Z6 X7,WT_TMP_G0124,0,1;3;4;5;6;7,false
P1807,X0 Z1 X2 X7 Z8 X9,WT_TMP_G0124,0,0;1;2;7;8;9,false
P0467,Y0 X1 X4 Z5 Z6 Y7,WT_TMP_G0125,0,0;1;4;5;6;7,false
P0622,X3 X4 Y7 Y8,WT_TMP_G0125,0,3;4;7;8,false
P1091,Y2 X3 X4 Z5 Z6 Y7,WT_TMP_G0125,0,2;3;4;5;6;7,false
P1397,X4 Z5 Z6 Y7 Y8 Z9 Z10 X11,WT_TMP_G0125,0,4;5;6;7;8;9;10;11,false
P1657,X1 Y2 Y8 Z9 Z10 X11,WT_TMP_G0125,0,1;2;8;9;10;11,false
P0495,Y2 Z3 Y4 Z11,WT_TMP_G0126,0,2;3;4;11,false
P1620,X0 Z1 Y2 Y4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0126,0,0;1;2;4;5;6;7;8;9;10,false
P0621,X1 Z2 Z3 Y4 Y6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0127,0,0;1;2;3;4;5;6;7;8;9,false
P0617,X1 Z2 Z3 X4 Y5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0128,0,0;1;2;3;4;5;6;7;8;9,false
P0758,X4 Y5 Y10 X11,WT_TMP_G0128,0,3;4;9;10,false
P0611,Y0 Z1 Z2 Y3 X4 X5,WT_TMP_G0129,0,0;1;2;3;4;5,false
P0613,Y0 Z1 Z2 Y3 X10 X11,WT_TMP_G0129,0,0;1;2;3;10;11,false
P0614,X4 X5 X7 Z8 Z9 X10,WT_TMP_G0129,0,4;5;7;8;9;10,false
P1010,Y3 X4 X5 Y6,WT_TMP_G0129,0,3;4;5;6,false
P0161,Y1 Z2 Z3 X4 X7 Z8 Z9 Y10,WT_TMP_G0130,0,1;2;3;4;7;8;9;10,false
P0186,Y0 Y1 X4 Z5 Z6 X7,WT_TMP_G0130,0,0;1;4;5;6;7,false
P1765,X4 Z5 Z6 X7 Y10 Y11,WT_TMP_G0130,0,4;5;6;7;10;11,false
P0606,X0 Y1 Y5 Z6 Z7 X8,WT_TMP_G0131,0,0;1;5;6;7;8,false
P0607,Y1 Z2 Z3 Z4 Y5 Z6,WT_TMP_G0131,0,1;2;3;4;5;6,false
P1138,Y5 Z6 Z7 X8 X10 Y11,WT_TMP_G0131,0,5;6;7;8;10;11,false
P1652,Y1 Z2 Z3 Z4 Y5 X8 Z9 X10,WT_TMP_G0131,0,1;2;3;4;5;8;9;10,false
P0598,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z8,WT_TMP_G0132,0,0;1;2;3;4;5;6;8,false
P0601,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Z10,WT_TMP_G0132,0,0;1;2;3;4;5;6;10,false
P0602,Y0 Z1 Z2 Z3 Z4 Z5 Y6 X7 Z8 X9,WT_TMP_G0132,0,0;1;2;3;4;5;6;7;8;9,false
P0604,Y0 Z1 Z2 Z3 Z4 Z5 Y6 X9 Z10 X11,WT_TMP_G0132,0,0;1;2;3;4;5;6;9;10;11,false
P1137,Y0 Z1 Z2 Z3 Z4 Z5 Z6 X7 X8 Y9,WT_TMP_G0133,0,0;1;2;3;4;5;6;7;8;9,false
P1337,Y0 Z1 Z2 Z3 Z4 Z5 Z6 X7 X10 Y11,WT_TMP_G0133,0,0;1;2;3;4;5;6;7;10;11,false
P0216,X6 Y7 Y10 X11,WT_TMP_G0134,0,5;6;9;10,false
P0712,X1 Z2 Z3 Z4 Z5 X6 Y7 Z8 Z9 Y10,WT_TMP_G0134,0,0;1;2;3;4;5;6;7;8;9,false
P0593,X0 X1 Y8 Y9,WT_TMP_G0135,0,0;1;8;9,false
P0595,Y4 Z5 Z6 Z7 Y8 Z10,WT_TMP_G0135,0,4;5;6;7;8;10,false
P0596,X1 Z2 X3 Y4 Z5 Z6 Z7 Y8,WT_TMP_G0135,0,1;2;3;4;5;6;7;8,false
P0608,X1 Z2 X3 Y9 Z10 Y11,WT_TMP_G0135,0,1;2;3;9;10;11,false
P0995,Y4 Z5 Z6 Z7 Y8 Y9 Z10 Y11,WT_TMP_G0135,0,4;5;6;7;8;9;10;11,false
P0341,Y0 Y1 X10 X11,WT_TMP_G0136,0,0;1;10;11,false
P0587,X2 Z3 X4 Y7 Z8 Y9,WT_TMP_G0136,0,2;3;4;7;8;9,false
P0590,X4 Z5 Z6 Y7 Y9 X10,WT_TMP_G0136,0,4;5;6;7;9;10,false
P0799,Y1 X2 X4 Z5 Z6 Y7,WT_TMP_G0136,0,1;2;4;5;6;7,false
P0581,Y4 Z5 Y6 X7 Z8 Z9 Z10 X11,WT_TMP_G0137,0,3;4;5;6;7;8;9;10,false
P0582,Z2 X7 Z8 Z9 Z10 X11,WT_TMP_G0137,0,1;6;7;8;9;10,false
P0584,X1 Z2 X3 X7 Z8 Z9 Z10 X11,WT_TMP_G0137,0,0;1;2;6;7;8;9;10,false
P0578,Y1 Z2 Z3 Z4 Z5 Y6 Y10 Y11,WT_TMP_G0138,0,0;1;2;3;4;5;9;10,false
P0579,Y1 Z2 Z3 Z4 Z5 Y6 Y8 Y9,WT_TMP_G0138,0,0;1;2;3;4;5;7;8,false
P0635,Y6 Y7 Y9 Y10,WT_TMP_G0138,0,5;6;8;9,false
P0575,Z2 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0139,0,2;6;7;8;9;10,false
P0577,Y3 Z4 Y5 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0139,0,3;4;5;6;7;8;9;10,false
P1280,Z0 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0139,0,0;6;7;8;9;10,false
P1600,Y1 Z2 Y3 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0139,0,1;2;3;6;7;8;9;10,false
P1641,Y2 Z3 Z4 Y5 X6 Z7 Z8 X9,WT_TMP_G0140,0,0;1;2;3;4;5;6;7,false
P0569,Y2 Z3 Y4 X5 Z6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0141,0,2;3;4;5;6;7;8;9;10;11,false
P0571,Y0 Z1 Y2 X5 Z6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0141,0,0;1;2;5;6;7;8;9;10;11,false
P0787,Y0 Z1 Z2 Z3 Z4 X5 X10 Y11,WT_TMP_G0142,0,0;1;2;3;4;5;10;11,false
P1105,Y0 Z1 Z2 Z3 Z4 X5 X6 Y7,WT_TMP_G0142,0,0;1;2;3;4;5;6;7,false
P1763,Y0 Z1 Z2 Z3 Z4 X5 X8 Y9,WT_TMP_G0142,0,0;1;2;3;4;5;8;9,false
P0719,Y0 Z1 Z2 Z3 Z4 Z5 Y6 Y8 Z9 Y10,WT_TMP_G0143,0,0;1;2;3;4;5;6;7;8;9,false
P0564,Y0 Z1 Z2 Y3 Y5 Y6,WT_TMP_G0144,0,0;1;2;3;5;6,false
P0566,Y3 Z4 Y5 Y6 Z7 Y8,WT_TMP_G0144,0,3;4;5;6;7;8,false
P1761,Y5 Y6 Y8 Z9 Z10 Y11,WT_TMP_G0144,0,5;6;8;9;10;11,false
P1429,Y0 Z1 Z2 Z3 Z4 Z5 Y6 X7 Z8 Z9 Z10 X11,WT_TMP_G0145,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0432,Y4 Z5 Z7 Z8 Z9 Y10,WT_TMP_G0146,0,4;5;7;8;9;10,false
P0478,X0 Z1 X2 Y4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0146,0,0;1;2;4;5;6;7;8;9;10,false
P0556,Y4 Z5 Z6 Z8 Z9 Y10,WT_TMP_G0146,0,4;5;6;8;9;10,false
P0559,Z1 Y4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0146,0,1;4;5;6;7;8;9;10,false
P0560,Y4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0146,0,4;5;6;7;8;9;10,false
P0561,Z3 Y4 Z5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0146,0,3;4;5;6;7;8;9;10,false
P1161,Y4 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0146,0,4;6;7;8;9;10,false
P1284,Y4 Z5 Z6 Z7 Z8 Z9 Y10 Z11,WT_TMP_G0146,0,4;5;6;7;8;9;10;11,false
P0555,Y0 Z1 Z2 Z3 Z4 Z5 X6 X8 Z9 Y10,WT_TMP_G0147,0,0;1;2;3;4;5;6;7;8;9,false
P0554,Z0 X4 Z5 Z6 Z7 X8,WT_TMP_G0148,0,0;4;5;6;7;8,false
P0701,Z2 X4 Z5 Z6 Z7 X8,WT_TMP_G0148,0,2;4;5;6;7;8,false
P0920,Y1 Z2 Y3 X4 Z5 Z6 Z7 X8,WT_TMP_G0148,0,1;2;3;4;5;6;7;8,false
P1536,Y3 X4 X8 Y9,WT_TMP_G0148,0,3;4;8;9,false
P1735,Y1 Z2 Y3 Y9 Z10 Y11,WT_TMP_G0148,0,1;2;3;9;10;11,false
P0150,X4 Z5 Y6 Y8 Z9 X10,WT_TMP_G0149,0,4;5;6;8;9;10,false
P0179,Y0 Z1 X2 X4 Z5 Y6,WT_TMP_G0149,0,0;1;2;4;5;6,false
P1457,X2 Z3 X4 Y6 Z7 Y8,WT_TMP_G0149,0,2;3;4;6;7;8,false
P0545,Y5 Z6 Z7 Z8 Y9 Z11,WT_TMP_G0150,0,3;4;5;6;7;9,false
P0546,Y2 Z3 Z4 Y5 Y9 Y10,WT_TMP_G0150,0,0;1;2;3;7;8,false
P0537,Z2 X6 Z7 Z8 Z9 X10,WT_TMP_G0151,0,2;6;7;8;9;10,false
P0539,Y4 Y5 X10 X11,WT_TMP_G0151,0,4;5;10;11,false
P0540,Z0 X6 Z7 Z8 Z9 X10,WT_TMP_G0151,0,0;6;7;8;9;10,false
P0542,X1 Z2 X3 X6 Z7 Z8 Z9 X10,WT_TMP_G0151,0,1;2;3;6;7;8;9;10,false
P0532,Y3 Y4 Y10 Y11,WT_TMP_G0152,0,2;3;9;10,false
P0534,Y1 Z2 Y3 Y5 Z6 Z7 Z8 Y9,WT_TMP_G0152,0,0;1;2;4;5;6;7;8,false
P0529,Y1 X2 X5 Z6 Z7 Y8,WT_TMP_G0153,0,0;1;4;5;6;7,false
P0531,X5 Z6 Z7 Y8 Y9 X10,WT_TMP_G0153,0,4;5;6;7;8;9,false
P0739,Y3 X4 X5 Z6 Z7 Y8,WT_TMP_G0153,0,2;3;4;5;6;7,false
P1005,X2 Y3 Y9 X10,WT_TMP_G0153,0,1;2;8;9,false
P0526,X3 Y4 Y10 X11,WT_TMP_G0154,0,3;4;10;11,false
P0528,Y0 X1 X5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0154,0,0;1;5;6;7;8;9;10,false
P0548,Y2 X3 X5 Z6 Z7 Z8 Z9 Y10,WT_TMP_G0154,0,2;3;5;6;7;8;9;10,false
P0893,X1 Y2 Y4 X5,WT_TMP_G0154,0,1;2;4;5,false
P0445,X0 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0155,0,0;2;3;4;5;6;7;8;9;10,false
P0503,X0 Z1 Z2 Z3 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0155,0,0;1;2;3;5;6;7;8;9;10,false
P0519,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z8 Z9 X10,WT_TMP_G0155,0,0;1;2;3;4;5;6;8;9;10,false
P0522,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 X10 Z11,WT_TMP_G0155,0,0;1;2;3;4;5;6;7;8;9;10;11,false
P0525,X0 Z1 Z2 Z4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0155,0,0;1;2;4;5;6;7;8;9;10,false
P0640,X0 Z1 Z2 Z3 Z4 Z5 Z7 Z8 Z9 X10,WT_TMP_G0155,0,0;1;2;3;4;5;7;8;9;10,false
P0728,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 X10,WT_TMP_G0155,0,0;1;2;3;4;5;6;7;8;10,false
P1313,X0 Z1 Z2 Z3 Z4 Z5 Z6 Z7 Z8 Z9 X10,WT_TMP_G0155,0,0;1;2;3;4;5;6;7;8;9;10,false
P1742,X0 Z1 Z2 Z3 Z4 Z6 Z7 Z8 Z9 X10,WT_TMP_G0155,0,0;1;2;3;4;6;7;8;9;10,false
P0517,Y0 X1 X7 Z8 Z9 Y10,WT_TMP_G0156,0,0;1;7;8;9;10,false
P0518,X1 Y2 Y6 X7,WT_TMP_G0156,0,1;2;6;7,false
P1372,Y2 Z3 Z4 X5 X7 Z8 Z9 Y10,WT_TMP_G0156,0,2;3;4;5;7;8;9;10,false
P0514,Z5 X6 Z7 Z8 Z9 X10,WT_TMP_G0157,0,4;5;6;7;8;9,false
P0623,Y3 Z4 Z5 X6 X10 Y11,WT_TMP_G0157,0,2;3;4;5;9;10,false
P0624,Y1 Z2 Y3 X6 Z7 Z8 Z9 X10,WT_TMP_G0157,0,0;1;2;5;6;7;8;9,false
P0511,X3 X4 Y5 Z6 Z7 Y8,WT_TMP_G0158,0,3;4;5;6;7;8,false
P0676,X2 X3 Y8 Z9 Z10 Y11,WT_TMP_G0158,0,2;3;8;9;10;11,false
P0990,Y0 Y1 Y5 Z6 Z7 Y8,WT_TMP_G0158,0,0;1;5;6;7;8,false
P0510,Y0 X1 X6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0159,0,0;1;6;7;8;9;10;11,false
P0515,X2 Y3 Y5 X6,WT_TMP_G0159,0,2;3;5;6,false
P1055,Y3 X4 X6 Z7 Z8 Z9 Z10 Y11,WT_TMP_G0159,0,3;4;6;7;8;9;10;11,false
P0457,X0 Z1 X2 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0160,0,0;1;2;6;7;8;9;10,false
P0873,X0 Z1 X2 X3 Z4 X5,WT_TMP_G0160,0,0;1;2;3;4;5,false
P1432,X3 Z4 X5 Y6 Z7 Z8 Z9 Y10,WT_TMP_G0160,0,3;4;5;6;7;8;9;10,false
P0274,Y0 Y1 X6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0161,0,0;1;6;7;8;9;10;11,false
P0618,X3 X4 X6 Z7 Z8 Z9 Z10 X11,WT_TMP_G0161,0,3;4;6;7;8;9;10;11,false
P1031,Y2 X3 X4 Y5,WT_TMP_G0161,0,2;3;4;5,false
P0387,X1 Z2 Y3 Y7 Z8 X9,WT_TMP_G0162,0,0;1;2;6;7;8,false
