orbital,energy_hartree,occupation,ligand_population
168,-0.3623464142321611,2.0,0.009560446179334959
169,-0.35977787239969916,2.0,0.020173989017824523
170,-0.3541713264849109,2.0,0.4030527027432274
171,-0.35189021840625606,2.0,0.03510664728510436
172,-0.35039024221472975,2.0,0.05926287660587248
173,-0.3463605566700969,2.0,0.2790960675730055
174,-0.34444347259270325,2.0,0.5423881636572652
175,-0.34037475179302046,2.0,0.011201529508919367
176,-0.33785322839951193,2.0,0.010219333398709082
177,-0.3356918390485597,2.0,0.006606194419793228
178,-0.32678972356725167,2.0,0.9722719936822654
179,-0.3240937249472964,2.0,0.033678802773648576
180,-0.31930534766848684,2.0,0.9679216152696104
181,-0.31741010927331037,2.0,0.016318796789285512
182,-0.3138232408169894,2.0,0.0037505752786725663
183,-0.31181721752146824,2.0,0.0028721006433977654
184,-0.3113395873106124,2.0,0.014782539500865256
185,-0.30438740508255224,2.0,0.9508567604580185
186,-0.3036812828185011,2.0,0.010677694811644866
187,-0.3009226596634189,2.0,0.969207010600303
188,-0.27768615873699454,2.0,0.9814513065346051
189,-0.27190841562646484,2.0,0.00266541878819204
190,-0.26876687429671664,2.0,0.01282120965190231
191,-0.2643121587120604,2.0,0.9338015400314064
192,-0.2638349980926192,2.0,0.16127331774374679
193,-0.2553852165369561,2.0,0.0014013037243047195
194,-0.2394972310551471,2.0,0.0010759054483496444
195,-0.23311454165774906,2.0,0.9943707565612705
196,-0.23170647725796492,2.0,0.8756042370257145
197,-0.2255910057750019,2.0,0.0005493302724003489
198,-0.22267852950954348,2.0,0.10654425977954307
199,-0.2066622484450258,2.0,0.8711383940481516
200,-0.18358243201569868,2.0,0.07715913048248532
201,-0.1818587871651305,2.0,0.00024755175154709923
202,-0.17803184647987536,2.0,0.054945476904807486
203,-0.17638872520997007,2.0,0.009070733849245767
204,-0.16186395716195578,2.0,0.00013260937404287475
205,-0.15908559504912234,2.0,0.0010358896965530968
206,-0.14406549078710262,2.0,0.9992923046692248
207,-0.13497629320593907,2.0,0.9995178545233278
208,-0.09442824332133859,2.0,0.04896391592994709
209,-0.08231446794987107,2.0,0.012130624254867916
210,-0.042785269512107815,2.0,0.0014058625659658062
211,0.26863381882192994,0.0,0.9946328536515869
212,0.3112637606961485,0.0,0.9753727400687029
213,0.33482383857393383,0.0,0.02595960211362837
214,0.34501254187447916,0.0,0.00922525112759
215,0.3586642006139109,0.0,0.9989783620339899
216,0.36610557976731917,0.0,9.661939657744646e-05
217,0.3727202938088028,0.0,0.9995924321342359
218,0.3914305346977518,0.0,3.620835044859149e-05
219,0.41763039532805346,0.0,0.00044345868291579193
220,0.4390772793360529,0.0,6.299434960645243e-06
221,0.5061312632317435,0.0,0.9295717455142931
